Country_code,Country,year,NY.GDP.PCAP.KD.ZG,SH.DYN.MORT,SH.MED.PHYS.ZS,SP.DYN.LE00.IN,SP.POP.TOTL,SP.URB.TOTL.IN.ZS
ESP,Spain,2000,4.73130032942612,5.4,3.101,78.9658536585366,40567864.0,76.1650552349602
ESP,Spain,2004,1.35058688382759,4.9,3.419,79.8707317073171,42921895.0,76.9549627547133
ESP,Spain,2008,-0.827648476802253,4.2,3.523,81.1756097560976,45954106.0,78.0421438998777
ESP,Spain,2012,-2.92815897770406,3.6,3.804,82.4268292682927,46773055.0,78.8455680301618
ESP,Spain,2016,2.83577124069477,3.3,3.803,83.3292682926829,46458139.0,79.3615955277997
EST,Estonia,1992,-19.7174331457865,17.3,3.249,68.8634146341464,1533091.0,70.5333354332329
EST,Estonia,1996,6.50278220805234,14.8,3.107,69.6121951219512,1415594.0,68.4475740642067
EST,Estonia,2000,9.55642258870186,11.0,2.942,70.4170731707317,1396985.0,67.385529072627
EST,Estonia,2004,7.44108988454812,7.8,3.023,71.909756097561,1362550.0,67.467351453949
EST,Estonia,2008,-4.87057915292706,5.4,3.342,73.7707317073171,1337090.0,67.6696980194394
EST,Estonia,2012,4.04377186018716,3.9,3.284,76.3268292682927,1322696.0,67.9629593320316
EST,Estonia,2016,3.06301090349199,3.0,3.457,77.6414634146342,1315790.0,68.724038178078
ETH,Ethiopia,1980,5.83727167777019,240.4,0.011,42.815,34428514.0,10.3746114737509
ETH,Ethiopia,1984,-5.34331479454821,314.3,0.013,36.737,38735722.0,11.2015259613264
ETH,Ethiopia,1988,-3.34518199788337,210.4,0.031,45.682,44150825.0,12.2152770565957
ETH,Ethiopia,1996,8.77685691778561,165.8,0.025,48.697,59467635.0,14.102746963501
ETH,Ethiopia,2000,2.86806618904541,140.4,0.021,50.88,67411494.0,14.9193096160889
ETH,Ethiopia,2004,10.221815108184,115.0,0.026,53.735,76077206.0,15.7585906982422
ETH,Ethiopia,2008,7.62786742867665,92.3,0.024,57.733,85543668.0,16.7936706542969
FIN,Finland,1992,-3.85315295201346,6.1,3.149,75.4553658536585,5041992.0,64.0954742431641
FIN,Finland,1996,3.32316149378687,4.9,2.26,76.6934146341464,5124573.0,65.2098222301322
FIN,Finland,2000,5.53441379935349,4.3,2.499,77.4658536585366,5176209.0,67.1227685349539
FIN,Finland,2004,3.70383750334673,3.9,3.653,78.7146341463415,5228172.0,68.2766596767133
FIN,Finland,2008,0.316320525705208,3.3,3.742,79.5682926829268,5313399.0,69.2943672196361
FIN,Finland,2012,-1.99029082999297,2.8,3.556,80.6268292682927,5413971.0,70.3661363168712
FIN,Finland,2016,2.27754373131673,2.4,3.42,81.4292682926829,5495303.0,71.6158383428171
FJI,Fiji,1980,-3.91985081216323,44.6,0.448,62.406,641975.0,37.7532062840299
FJI,Fiji,1992,5.33128466821873,26.8,0.472,65.407,785346.0,43.0309863643019
FJI,Fiji,2008,0.410201583535269,23.2,0.373,66.32,903399.0,51.0979752573339
FRA,France,1976,3.89596423761951,14.4,1.5,73.1024390243903,54232383.0,73.0820015754495
FRA,France,1980,1.13499020458092,12.4,1.9,74.0512195121951,55274184.0,73.2481970470056
FRA,France,1984,1.11432810235115,10.7,2.5,75.0,56383085.0,73.487468496869
FRA,France,1988,4.21003285861991,9.6,2.9,76.1,57598186.0,73.8329418235332
FRA,France,1992,1.01174283165568,8.1,3.184,77.1,58846584.0,74.4051122960444
FRA,France,1996,1.03528502888366,6.1,3.283,77.9536585365854,59754504.0,75.3592581297959
FRA,France,2000,3.42869029655284,5.4,3.328,79.0560975609756,60918661.0,76.5143983146093
FRA,France,2004,2.11736543407739,4.8,3.413,80.1634146341463,62707588.0,77.4900500011961
FRA,France,2008,-0.178410661195599,4.4,3.385,81.2146341463415,64375116.0,77.1561901569367
FRA,France,2012,-0.299598729272304,4.1,3.139,81.9682926829268,65657659.0,77.1669464919916
FRA,France,2016,0.594243752389232,4.2,3.2,82.5731707317073,66724104.0,78.5999114705779
FSM,"Micronesia, Fed. Sts.",2000,4.28467728576419,38.6,0.571,64.317,112044.0,22.3299999237061
FSM,"Micronesia, Fed. Sts.",2008,-1.73931186268365,35.4,0.588,64.849,108936.0,22.3111192453232
FSM,"Micronesia, Fed. Sts.",2012,-1.86916426162232,32.5,0.667,65.08,107890.0,22.2942568788425
GAB,Gabon,1988,9.74962687560345,88.2,0.246,60.398,931020.0,66.3848281228557
GAB,Gabon,2004,-2.09108844494591,66.0,0.278,62.694,1421609.0,82.7355438220611
GAB,Gabon,2008,-6.37298501256997,57.7,0.0968,64.011,1607175.0,85.2437672472316
GAB,Gabon,2016,-0.79183198007,42.4,0.34,66.583,2100306.0,88.5445883406178
GBR,United Kingdom,1976,2.82995299273523,17.2,1.2,72.7756097560976,56211968.0,77.8040897463968
GBR,United Kingdom,1992,1.0211660302119,8.2,1.64,76.4341463414634,57580402.0,78.1549335902337
GBR,United Kingdom,1996,2.35396378671228,7.0,1.791,77.0878048780488,58166950.0,78.8961449050823
GBR,United Kingdom,2000,4.15158061382745,6.5,1.987,77.7414634146342,58892514.0,79.8241408315172
GBR,United Kingdom,2004,1.74549468873848,6.1,2.324,78.7463414634146,59987905.0,80.3423284929998
GBR,United Kingdom,2008,-0.832967942760902,5.6,2.559,79.6,61806995.0,80.7547673906116
GBR,United Kingdom,2012,0.807661642969506,4.8,2.69,80.9048780487805,63711000.0,81.2905667759508
GBR,United Kingdom,2016,1.39799087279013,4.4,2.773,81.1560975609756,65607000.0,82.0229991698295
GEO,Georgia,1976,5.33721073796755,68.6,3.72,66.894,4342400.0,50.7479591369629
GEO,Georgia,1980,3.69867612947934,59.0,4.123,68.273,4467700.0,52.2925300598145
GEO,Georgia,1984,4.5315677189254,51.6,4.471,68.795,4622200.0,53.6521606445312
GEO,Georgia,1988,4.51547691173728,48.2,4.868,68.825,4790700.0,55.4403190612793
GEO,Georgia,1992,-45.3248837559735,46.8,4.726,67.78,4873500.0,54.6303689947684
GEO,Georgia,1996,15.3128352453698,43.6,3.086,70.637,4491699.0,53.3941759015751
GEO,Georgia,2000,3.84018024327052,36.3,3.867,70.091,4077131.0,52.4935999592259
GEO,Georgia,2004,6.44984993877193,26.0,3.96,71.011,3927340.0,52.7173199317225
GEO,Georgia,2008,2.7332346709434,17.2,4.205,70.949,3848449.0,54.2232719833673
GEO,Georgia,2012,7.36675215463949,12.1,4.75,72.672,3728874.0,56.1683526759979
GEO,Georgia,2016,3.38835328316745,10.2,6.351,73.136,3727505.0,57.6984032005062
GHA,Ghana,1984,5.8786494701893,159.0,0.067,52.232,13370590.0,32.1104883606371
GHA,Ghana,1996,2.18761953564251,112.9,0.062,56.957,17810181.0,40.8143452217336
GHA,Ghana,2004,2.83982995857866,85.2,0.148,59.316,21868298.0,46.7572004525685
GHA,Ghana,2008,6.41466992518754,73.1,0.077,60.578,24249946.0,49.4708679942306
GHA,Ghana,2012,6.67974740594653,60.2,0.093,61.995,26734268.0,51.9197918381031
GHA,Ghana,2016,1.04704406736222,50.2,0.123,63.522,29356742.0,54.167052758274
GIN,Guinea,2000,0.512194741763963,165.4,0.091,52.42,8428832.0,30.9231105645224
GIN,Guinea,2004,0.172593565879879,141.2,0.109,53.975,9062726.0,32.1032575610216
GIN,Guinea,2016,8.01216245351651,111.7,0.081,58.49,12073030.0,35.3100280761719
GMB,"Gambia, The",2004,4.16456397721086,95.2,0.102,58.749,1621312.0,51.5062022597801
GMB,"Gambia, The",2008,3.21187607038,79.8,0.096,60.473,1817852.0,54.6431233516671
GNB,Guinea-Bissau,1996,9.29819236395304,194.3,0.166,48.772,1143535.0,35.3666984049549
GNB,Guinea-Bissau,2004,-1.13385031185746,151.1,0.139,52.8,1349563.0,38.0781980012196
GNB,Guinea-Bissau,2008,1.92082759963192,126.1,0.052,55.3,1488054.0,39.3320535671181
GNB,Guinea-Bissau,2016,2.81765698941554,88.4,0.1,60.619,1831893.0,42.586109161377
GNQ,Equatorial Guinea,1996,60.3410922687992,169.3,0.246,52.123,593492.0,38.8068320483764
GNQ,Equatorial Guinea,2004,30.0162976688723,137.8,0.17,55.307,899917.0,40.9304009672368
GRC,Greece,1976,5.20508290337798,25.1,2.1,73.6791219512195,9188150.0,67.8227580750934
GRC,Greece,1980,-0.306898946794945,19.6,2.4,74.5065609756098,9642505.0,69.47517560585
GRC,Greece,1984,1.5036721676605,15.4,2.9,75.7576097560976,9895801.0,70.4728797155812
GRC,Greece,1992,-0.0662990265129082,9.5,3.739,77.3829268292683,10399061.0,71.7712094830401
GRC,Greece,1996,0.936690833341629,8.1,3.927,77.6853658536585,10608800.0,72.1791653357157
GRC,Greece,2000,3.71272971778744,6.4,4.382,77.8878048780488,10805808.0,72.665642910984
GRC,Greece,2004,5.11746949484984,4.9,4.928,79.0390243902439,10955141.0,73.8267602923728
GRC,Greece,2008,-0.2077841521306,4.0,5.71,79.9390243902439,11077841.0,75.615079456679
GRC,Greece,2012,-7.83408943355501,4.0,5.778,80.6341463414634,11045011.0,76.8679797449322
GRC,Greece,2016,0.384851865059588,4.3,6.122,81.3878048780488,10775971.0,77.7122988766348
GRD,Grenada,1984,2.97198524446046,29.9,0.49,69.095,95498.0,33.1173008892946
GRD,Grenada,1988,2.1477328986426,24.6,0.553,70.045,98308.0,33.2837097011674
GRD,Grenada,2000,4.18122183760816,15.5,0.54,72.955,107451.0,35.8702371019579
GTM,Guatemala,1984,-2.28271607874382,104.5,0.47,59.074,7630682.0,32.870104251726
GTM,Guatemala,1988,1.02339774619576,87.9,0.26,61.538,8532099.0,33.45883770369
GUY,Guyana,1984,-4.81035981891441,67.4,0.165,61.255,774111.0,29.5222629148087
GUY,Guyana,2000,-1.40881252207762,46.5,0.479,64.075,764832.0,28.7610390578913
HND,Honduras,1984,-0.607016567175762,78.1,0.691,62.819,4199850.0,37.3155334631478
HND,Honduras,1988,4.58628398956711,64.0,0.829,64.393,4707677.0,39.4721690083612
HND,Honduras,2000,6.65751932854472,37.3,0.559,68.302,6577773.0,45.3233354392127
HND,Honduras,2016,1.96051068302054,19.8,0.589,71.615,9412380.0,54.8868414578857
HRV,Croatia,1992,-9.52911083766807,11.5,1.975,71.2414634146342,4575818.0,54.5675850528016
HRV,Croatia,1996,7.57433401029368,9.6,2.216,72.3653658536585,4557097.0,55.3155603054641
HRV,Croatia,2000,3.96576608623806,8.3,2.413,72.8078048780488,4468302.0,55.6818319251231
HRV,Croatia,2004,4.14142093178604,7.1,2.574,75.520243902439,4304600.0,55.5890878734365
HRV,Croatia,2008,1.9849846109197,5.9,2.735,75.9121951219512,4309705.0,55.3530687812969
HRV,Croatia,2012,-1.77266552955663,5.2,2.999,77.1682926829268,4260368.0,55.3042888624873
HRV,Croatia,2016,4.59659233874163,4.9,3.265,77.9219512195122,4106867.0,55.7294398599808
HTI,Haiti,1984,-1.65138144860573,171.1,0.141,51.254,6069230.0,20.9263676988077
HTI,Haiti,1988,-1.8258071813457,153.2,0.143,52.554,6578145.0,22.8702681071541
HTI,Haiti,1992,-7.18236675047231,136.6,0.084,54.041,7136571.0,26.3663573562854
HUN,Hungary,1976,3.03157554475959,32.3,2.3,69.5731707317073,10598677.0,56.7982604503868
HUN,Hungary,1980,0.134797306949679,23.7,2.3,69.0617073170732,10711122.0,57.9173769651817
HUN,Hungary,1984,2.86366988258193,22.0,2.5,69.0258536585366,10668095.0,59.1109531827963
HUN,Hungary,1988,0.0880272078164666,18.7,2.7,70.0234146341463,10596487.0,60.360508071119
HUN,Hungary,1992,-3.02623555314709,15.7,3.006,69.1170731707317,10369341.0,61.6475605980383
HUN,Hungary,1996,0.27332748929139,11.9,3.4,70.3287804878049,10311238.0,62.9536297314429
HUN,Hungary,2000,4.68094650632939,10.1,3.012,71.2463414634146,10210971.0,64.2602344392211
HUN,Hungary,2004,5.19581258967388,8.0,3.344,72.6487804878049,10107146.0,65.0225372314453
HUN,Hungary,2008,1.17042884387347,6.5,3.097,73.7024390243903,10038188.0,68.0976986078883
HUN,Hungary,2012,-0.828646515876528,5.7,3.09,75.0634146341463,9920362.0,69.5772326660156
HUN,Hungary,2016,2.83749039789862,4.7,3.212,76.0634146341464,9759755.0,70.4733810424805
IDN,Indonesia,2012,4.67540374198676,31.0,0.197,68.862,252698525.0,51.1593933105469
IND,India,1980,4.22047070988454,169.1,0.371,53.593,687354025.0,23.5084873816783
IND,India,1984,1.41351916765689,150.3,0.396,55.813,754875449.0,24.4606633455594
IND,India,1988,7.18812237907234,134.2,0.407,57.744,827342990.0,25.2023168909072
IND,India,2016,6.97394690929247,41.1,0.748,69.709,1343944296.0,32.8650780972823
IRL,Ireland,1992,2.64060735516456,8.1,1.994,75.4150975609756,3558430.0,57.2482078114213
IRL,Ireland,1996,6.53331318104139,7.3,2.095,75.8317073170732,3637510.0,58.1743161677665
IRL,Ireland,2000,7.95480656981979,7.2,2.219,76.5365853658537,3805174.0,59.1247997891425
IRL,Ireland,2004,4.85345751357542,5.6,2.74,78.5390243902439,4070262.0,60.1994750854288
IRL,Ireland,2008,-6.41164613131696,4.4,3.952,80.0951219512195,4489544.0,61.3581903884996
IRL,Ireland,2012,-0.826164036751607,4.0,3.949,80.8463414634146,4599533.0,62.2529318511038
IRL,Ireland,2016,-0.0687294094505688,3.6,3.193,81.6536585365854,4762722.0,62.7229399123734
IRN,"Iran, Islamic Rep.",1988,-9.06498970588623,64.2,0.318,63.255,55072694.0,55.3658065795898
IRN,"Iran, Islamic Rep.",1996,5.20766542268932,44.0,0.85,68.328,62881300.0,61.0621868466265
IRN,"Iran, Islamic Rep.",2004,2.12837885127104,28.3,0.865,72.04,70256316.0,67.2567367553711
IRQ,Iraq,1980,20.8838349579151,72.3,0.563,60.916,13591992.0,66.0064583480416
IRQ,Iraq,2004,49.0738525824483,40.7,0.658,64.634,27577878.0,68.2202223846538
IRQ,Iraq,2016,11.0984155585203,28.4,0.707,68.683,38469627.0,69.9123778259643
ISL,Iceland,1976,4.91254750217661,12.2,1.9,76.9721951219512,220154.0,87.1798782348633
ISL,Iceland,1980,4.63406747563735,9.7,2.1,76.8465853658537,228138.0,88.0869979858398
ISL,Iceland,1984,3.02744364387033,7.9,2.4,77.5765853658537,239511.0,89.1222763061523
ISL,Iceland,1988,-1.64234779846751,6.7,2.7,77.0829268292683,249740.0,90.1216888427734
ISL,Iceland,1992,-4.58053143553516,5.8,2.953,78.760243902439,261057.0,91.145637512207
ISL,Iceland,1996,3.93497734946855,4.9,3.119,78.7778048780488,268916.0,91.8401641845703
ISL,Iceland,2000,3.47861640541853,4.0,3.441,79.6536585365854,281205.0,91.9674192031642
ISL,Iceland,2004,6.68188294901493,3.3,4.192,80.9975609756098,292074.0,92.4377293375354
ISL,Iceland,2008,-0.174091482130947,2.8,3.641,81.609756097561,317414.0,93.0646442174216
ISL,Iceland,2012,0.632418770044652,2.6,3.56,82.9170731707317,320716.0,93.514892578125
ISL,Iceland,2016,4.75387973177391,2.6,3.85,82.2048780487805,335439.0,93.7822647094726
ISR,Israel,1992,4.09927943070052,10.4,3.655,76.5048780487805,5123000.0,90.6099902925991
ISR,Israel,1996,3.10605874021471,8.2,3.685,78.1048780487805,5692000.0,90.9329267580104
ISR,Israel,2000,5.75056411535006,6.9,3.697,78.9536585365854,6289000.0,91.2809653237465
ISR,Israel,2004,2.81436914832607,5.8,3.67,80.1463414634146,6809000.0,91.5829008110251
ISR,Israel,2008,1.40446742128471,4.9,3.52,80.9512195121951,7308800.0,91.7292868898136
ISR,Israel,2012,0.573190077448643,4.3,3.503,81.7048780487805,7910500.0,91.7276502819515
ISR,Israel,2016,2.4319477135746,3.8,3.422,82.4073170731707,8546000.0,91.6894623646632
ITA,Italy,1992,0.765807563298623,8.9,5.678,77.419512195122,56797087.0,66.7046939025797
ITA,Italy,1996,1.31710619734164,7.0,3.878,78.5219512195122,56860281.0,66.8793923102889
ITA,Italy,2000,3.83504714661416,5.6,3.424,79.7780487804878,56942108.0,67.1932283786243
ITA,Italy,2004,0.721242547682493,4.6,3.667,80.7804878048781,57828179.0,67.5072499739908
ITA,Italy,2008,-1.7836019705945,4.1,3.74,81.4853658536585,59211181.0,67.9071958431441
ITA,Italy,2012,-3.38984189684089,3.8,3.81,82.2390243902439,60191247.0,68.7608794235259
ITA,Italy,2016,1.42884453159633,3.4,3.963,83.2439024390244,60115223.0,69.5969232525286
JAM,Jamaica,1984,-2.83493397320355,33.2,0.489,69.809,2264562.0,48.319534412407
JAM,Jamaica,2008,-1.24242279776804,19.2,0.405,71.502,2725635.0,53.3674108497524
JAM,Jamaica,2012,-1.04151903293869,18.9,0.363,72.405,2772430.0,54.2478817703732
JAM,Jamaica,2016,2.49050959451111,18.6,0.471,72.052,2809915.0,55.549259277615
JOR,Jordan,1980,7.18849704860732,54.8,0.786,66.493,2234186.0,59.8270666521535
JOR,Jordan,1984,-0.319725177301962,45.5,1.159,68.206,2654688.0,65.6984901777058
JOR,Jordan,2000,2.10734677821851,25.8,1.778,71.926,5386945.0,78.2848247546539
JOR,Jordan,2004,5.97888573730077,22.7,1.938,72.788,5882061.0,78.3185350370311
JOR,Jordan,2008,4.72560086199387,20.0,2.085,73.563,6989866.0,80.1290966207551
JPN,Japan,1976,2.86677809766631,12.5,1.1,74.6865853658537,112775000.0,75.9718496490584
JPN,Japan,1992,0.526745036286385,6.1,1.703,79.080243902439,124425000.0,77.6108029675096
JPN,Japan,1996,2.90014123428134,5.5,1.837,80.219756097561,125757000.0,78.1374047267253
JPN,Japan,2000,2.59289108643961,4.5,1.931,81.0760975609756,126843000.0,78.6126803295375
JPN,Japan,2004,2.15172332915763,3.9,2.029,82.030243902439,127761000.0,84.3710541898905
JPN,Japan,2008,-1.27210994875956,3.4,2.146,82.5875609756098,128063000.0,89.2921563808851
JPN,Japan,2012,1.53678665868971,3.1,2.283,83.0960975609756,127629000.0,91.0265277326652
JPN,Japan,2016,0.805362824501671,2.7,2.423,83.9848780487805,127076000.0,91.4541254852142
KAZ,Kazakhstan,1992,-5.59517557101667,51.6,3.825,64.978,17332625.0,57.0785089227206
KAZ,Kazakhstan,1996,2.42544484330412,51.6,3.53,63.455,16416027.0,56.6232468416365
KAZ,Kazakhstan,2000,9.47962640033421,42.5,3.158,63.793,15501103.0,56.0239607657944
KAZ,Kazakhstan,2004,8.88930817801581,33.3,3.455,65.04,15850159.0,54.9200902244233
KAZ,Kazakhstan,2008,2.23526924918258,24.7,3.588,66.759,16426525.0,54.1287736358813
KAZ,Kazakhstan,2012,3.34601033412712,16.3,3.786,69.939,17306106.0,54.69208192838
KAZ,Kazakhstan,2016,-0.438395201172128,11.0,3.707,72.549,18363600.0,56.7476265001667
KEN,Kenya,2008,-2.7588645638462,58.2,0.169,59.955,39206351.0,31.4230276259143
KEN,Kenya,2012,1.87670753904403,51.2,0.184,61.537,43888303.0,31.8558130142761
KGZ,Kyrgyz Republic,1992,-14.8256285785517,64.7,3.304,68.1024390243903,4515400.0,37.367181569335
KGZ,Kyrgyz Republic,1996,5.51161045842127,61.7,3.128,66.5439024390244,4628438.0,35.830952932877
KGZ,Kyrgyz Republic,2000,4.19610604345162,50.8,1.803,68.5585365853659,4898362.0,35.3216067847574
KGZ,Kyrgyz Republic,2004,5.73937835827032,41.2,1.984,68.1536585365854,5104713.0,35.3058886953128
KGZ,Kyrgyz Republic,2008,7.37554930252675,33.7,1.892,68.4512195121951,5318729.0,35.2897130588983
KGZ,Kyrgyz Republic,2012,-1.95288116304553,26.0,1.878,70.0024390243902,5652076.0,35.218916221918
KGZ,Kyrgyz Republic,2016,2.04985149948004,21.1,1.853,70.9512195121951,6175338.0,35.0515747230627
KHM,Cambodia,1992,1.39521127525019,116.5,0.107,55.747,8113083.0,16.4097495102946
KHM,Cambodia,1996,-1.77693528347505,120.1,0.115,56.832,10801270.0,17.8834321201168
KHM,Cambodia,2000,8.25832877301973,105.9,0.164,59.491,12462336.0,18.6242216655572
KHM,Cambodia,2008,5.85728555368171,51.3,0.241,66.147,14053479.0,19.6574509865325
KHM,Cambodia,2012,6.04756982656951,37.7,0.163,68.371,14945085.0,23.9411047582349
KHM,Cambodia,2016,6.34300627617029,30.2,0.197,69.635,15852803.0,32.4767436038024
KIR,Kiribati,1980,-2.65826509619578,119.1,0.516,57.303,61148.0,32.4352012502084
KIR,Kiribati,1992,21.9252039696882,84.4,0.186,61.968,77641.0,35.4883396105748
KIR,Kiribati,2008,-4.98978666488051,59.3,0.24,65.746,104222.0,45.9461325515373
KNA,St. Kitts and Nevis,1980,8.90323754026024,50.6,0.36,64.385,42850.0,35.9019481424905
KNA,St. Kitts and Nevis,1984,9.43711188705959,40.0,0.458,65.334,42113.0,35.6050720001667
KNA,St. Kitts and Nevis,1992,3.35471559982065,29.0,0.762,66.339,40715.0,34.315544470369
KNA,St. Kitts and Nevis,1996,4.48268214386603,27.0,1.119,67.488,42877.0,33.543354259104
KOR,"Korea, Rep.",1984,9.27971886036099,27.0,0.6,68.1951219512195,40405956.0,63.149438472478
KOR,"Korea, Rep.",1988,11.0405571742325,18.7,0.7,70.5487804878049,42031247.0,70.5877839860655
KOR,"Korea, Rep.",1992,5.25214973420644,13.3,0.949,72.4975609756098,43747962.0,76.1960694185519
KOR,"Korea, Rep.",1996,6.9664053263099,9.8,1.169,74.1512195121951,45524681.0,78.7508147919442
KOR,"Korea, Rep.",2000,8.29254041446951,7.5,1.302,75.909756097561,47008111.0,79.579960745642
KOR,"Korea, Rep.",2004,4.7675860552671,6.0,1.577,77.6658536585366,48082519.0,81.104386778171
KOR,"Korea, Rep.",2008,2.22523680909987,4.5,1.872,79.5170731707317,49054708.0,81.8350833138518
KOR,"Korea, Rep.",2012,2.00997301929048,3.8,2.099,80.819512195122,50199853.0,81.9087898200378
KOR,"Korea, Rep.",2016,2.76290075939411,3.4,2.29,82.2756097560976,51217803.0,81.5559241797057
KWT,Kuwait,1980,-23.7630883360282,35.9,1.698,71.4554878048781,1504782.0,94.7699286306905
KWT,Kuwait,2004,7.81613775807561,11.9,1.5,76.7276829268293,2157320.0,99.94716743531
KWT,Kuwait,2008,-3.06795857769427,11.2,1.884,77.1890487804878,2651421.0,100.0
KWT,Kuwait,2012,0.0983286715542846,9.9,2.475,78.3950243902439,3337109.0,100.0
KWT,Kuwait,2016,-1.43152053599024,9.0,2.106,79.6775853658537,4004096.0,100.0
LAO,Lao PDR,2000,4.03726532497247,107.5,0.279,58.317,5431212.0,22.1840964350091
LAO,Lao PDR,2004,4.81831567317876,90.8,0.346,60.08,5781626.0,26.5371091732139
LAO,Lao PDR,2012,6.49513527103458,61.5,0.321,65.126,6518978.0,31.7422801040872
LAO,Lao PDR,2016,5.36288912313843,50.9,0.371,67.014,6908802.0,33.8267455533474
LBN,Lebanon,2016,3.95420458700914,13.1,2.136,78.306,6323060.0,88.835892633396
LBR,Liberia,2004,1.4054000654278,143.1,0.033,55.949,3156892.0,45.4344781497244
LBR,Liberia,2008,2.88473943454363,112.6,0.013,58.675,3821003.0,47.1080497871025
LBR,Liberia,2016,-3.54590251888713,88.3,0.049,60.483,4755608.0,51.2687310234384
LBY,Libya,1980,-4.91683695828884,71.1,1.333,64.797,3424378.0,70.5449107693754
LBY,Libya,2004,2.32576943782377,24.4,1.232,71.21,5736693.0,88.0371675280346
LBY,Libya,2008,-2.26034195363675,18.8,1.79,71.936,6235430.0,88.1474456787109
LCA,St. Lucia,1984,5.55782690783433,25.5,0.285,70.522,127067.0,27.9173882327449
LCA,St. Lucia,2004,6.44252113072108,18.3,0.4203,72.453,164239.0,24.8459172882296
LCA,St. Lucia,2012,-0.563683330885993,17.8,2.19,72.86,172587.0,18.6193081275177
LCA,St. Lucia,2016,2.9915396739198,17.2,5.672,72.552,175646.0,20.8164880000551
LKA,Sri Lanka,1992,2.75390592994462,22.9,0.175,69.619,16739284.0,17.1453343172557
LKA,Sri Lanka,1996,1.8233928834009,19.5,0.286,69.841,17905018.0,15.5065242809941
LKA,Sri Lanka,2000,4.0862744786218,16.3,0.413,71.179,19293054.0,14.6196895000898
LKA,Sri Lanka,2004,4.7307209819853,28.8,0.522,68.022,20087605.0,14.9130061059922
LKA,Sri Lanka,2008,5.24732975759279,12.0,0.605,72.556,20629378.0,16.2762363395441
LKA,Sri Lanka,2012,7.80902906849383,10.3,0.742,75.187,21169458.0,18.2617686748284
LKA,Sri Lanka,2016,3.86979649875681,8.3,0.856,76.136,21209000.0,18.9747679368162
LTU,Lithuania,1992,-21.1734221345262,17.8,3.586,70.2343902439025,3700114.0,67.5609840319184
LTU,Lithuania,1996,5.82855284120009,13.4,3.72,70.1080487804878,3601613.0,67.2663125852689
LTU,Lithuania,2000,4.14861792867285,10.7,3.626,72.0195121951219,3499536.0,66.9768374826555
LTU,Lithuania,2004,7.70478467031737,9.3,3.627,71.9609756097561,3377075.0,66.6022567749023
LTU,Lithuania,2008,3.66012476803633,7.4,3.881,71.8121951219512,3198231.0,66.7527770996094
LTU,Lithuania,2012,5.74397608423232,5.3,4.218,73.8634146341464,2989139.0,66.8536758422852
LTU,Lithuania,2016,3.87744054624235,4.9,4.466,74.6707317073171,2877325.0,67.1894226074219
LUX,Luxembourg,1976,2.02809658023895,15.8,1.3,70.2204146341464,360731.0,78.3242927185128
LUX,Luxembourg,1980,0.482551649492024,13.4,1.7,72.2581707317073,364150.0,80.3023848276065
LUX,Luxembourg,1984,6.07785079672442,11.6,1.7,72.5807073170732,365998.0,80.6484573199055
LUX,Luxembourg,1988,7.6791083604264,9.7,1.9,74.1201951219512,373450.0,80.7996431570829
LUX,Luxembourg,1992,0.476077518162256,7.8,2.077,75.7707317073171,392175.0,81.2001998208798
LUX,Luxembourg,1996,0.027252339399638,6.0,2.315,76.519512195122,414225.0,82.6176360369709
LUX,Luxembourg,2000,5.5104089136417,4.7,2.151,77.8731707317073,436300.0,84.4182155177842
LUX,Luxembourg,2004,2.76088619019987,3.7,2.422,79.1219512195122,458095.0,85.9799097226846
LUX,Luxembourg,2008,-2.066473342352,3.0,2.716,80.5390243902439,488650.0,87.6037664162874
LUX,Luxembourg,2012,-0.762183314011807,2.7,2.807,81.3926829268293,530946.0,89.4405768017292
LUX,Luxembourg,2016,2.73979148676671,2.5,2.884,82.6853658536585,582014.0,91.5357090052649
LVA,Latvia,1992,-31.1775189815565,19.3,3.133,68.3960975609756,2614338.0,70.2244455514955
LVA,Latvia,1996,3.45875626105796,19.0,2.834,68.7765853658537,2457222.0,68.8495525824891
LVA,Latvia,2000,6.86619861333267,14.2,2.879,70.3146341463415,2367550.0,68.0520561441955
LVA,Latvia,2004,9.91817299610062,11.2,2.916,72.0268292682927,2263122.0,67.9206702831277
LVA,Latvia,2008,-2.36803650613602,8.8,3.233,72.419512195122,2177322.0,67.8420335208058
LVA,Latvia,2012,8.64449958601972,6.6,3.144,73.7780487804878,2034319.0,67.8331638942219
LVA,Latvia,2016,3.49318640044002,4.7,3.212,74.580487804878,1959537.0,67.9307110858472
MAR,Morocco,1988,9.74037643742669,88.6,0.214,61.231,23500524.0,46.9474945068359
MAR,Morocco,2004,3.20713471239438,43.6,0.534,68.272,29953018.0,54.9787569660869
MCO,Monaco,1992,0.506793651306438,7.1,2.718,80.065,30887.0,100.0
MCO,Monaco,2012,-1.21400229828895,3.8,7.32,85.045,34711.0,100.0
MDA,Moldova,1992,-29.0857055867621,34.8,3.427,66.749,2980965.0,46.3824577331543
MDA,Moldova,1996,-5.68841796095853,38.5,3.511,66.248,2947293.0,45.0867500305176
MDA,Moldova,2000,2.31558560482232,31.3,2.437,67.462,2924668.0,40.4185981750488
MDA,Moldova,2004,7.66608705336095,21.6,2.247,68.017,2896023.0,39.4460945129395
MDA,Moldova,2008,8.00539195483559,17.7,2.623,69.0,2868833.0,39.3710708618164
